SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalSalesAmount,SalesDate,TransactionNumber,CityID,CountryID
4033539,23,13726,174,4,0.0,330.8691616830496,2018-01-02 06:24:51.480,IOMDRD23PQA93SMSN3VS,43,32
5010392,2,57816,174,15,0.0,515.9759441261834,2018-01-15 08:46:24.200,LNHLZKF71DE8IOFFV6BP,29,32
3943575,19,61851,174,16,0.0,874.799486368169,2018-04-05 22:14:02.330,CZDZEM4QE9VWMN131EJJ,6,32
6416440,18,1829,175,1,0.0,689.5211780078596,2018-01-01 19:53:38.630,VXBZXMI7B049689RUBK3,37,32
5944537,11,2434,175,1,0.2,948.4656055977433,2018-05-07 02:28:06.320,HKPSOFIHP2Y3NHUA2ZR2,64,32
6708817,18,41785,175,11,0.0,366.21151487103566,2018-01-10 23:42:44.670,Z74DRKCH52LEX8595U6A,62,32
1032925,19,43421,175,11,0.0,120.82305512594911,2018-01-25 08:00:01.470,OSI8U0U3GM13138Z6G8Z,52,32
1109398,15,71157,175,19,0.0,125.74953093811831,2018-02-18 00:00:23.680,1ZA2ZL50DLQW9GTVZMAN,78,32
1770941,14,29899,175,8,0.0,366.53869837508375,2018-01-09 17:18:53.320,MY2TY47WALKCXDRD2YQU,66,32
1309276,5,65688,175,17,0.1,778.064090749856,2018-03-31 22:48:21.960,WWCFC5E2O8JS2LXXN780,2,32
1478108,14,49170,175,13,0.1,632.3365507374081,2018-01-28 09:37:19.500,VRE7LNTXL4JO6NHIUGR7,55,32
3552774,9,75841,175,20,0.0,980.8201694615428,2018-02-25 07:17:54.600,4K76E1ELDZJPGQYIWDMB,34,32
6655904,1,96705,175,25,0.0,159.77254208637007,2018-04-27 16:48:52.600,3GCJ2UAM1ZSDFC8HBVSU,38,32
4868793,6,30496,175,8,0.0,713.2914528511014,2018-05-04 11:46:08.970,JJ5KMKTN6WWBDCK6BVU5,39,32
6621832,20,7318,175,2,0.0,445.7234247081664,2018-01-09 14:31:07.240,K34Z1KPCJ1QJLWN2KS5Q,42,32
3129631,3,80414,176,21,0.1,626.9954321700272,2018-03-14 08:34:48.760,9TJK9B1GR6AF33DS4GV3,17,32
1573951,21,47791,176,13,0.0,988.7306673211657,2018-01-01 12:27:56.790,ZE00GTAKX66F1M2BUCTY,83,32
4877058,9,57283,176,15,0.0,158.9334295451793,2018-01-04 14:10:30.650,VMAZR1N87NP82WO8C658,8,32
1692465,4,63921,176,17,0.0,144.62865867830038,2018-04-30 12:13:22.230,OSK7MILSOEBKMDB9XZHV,1,32
2827903,7,53017,176,14,0.1,300.6917959222083,2018-03-06 23:22:44.680,EXZ2GSHMDM8OGAKNA644,48,32
1212187,22,30417,176,8,0.0,839.1525009181233,2018-01-12 19:08:15.150,UY3U4HG43UN1LIOVJOFL,10,32
5654984,16,34238,176,9,0.0,759.2052159214525,2018-04-26 20:54:47.620,SNN5HE79P6908UJVFGLN,40,32
1020218,1,15889,176,5,0.0,723.9779296642943,2018-02-14 06:01:08.350,Z5CQOQVBVIP78LZIM802,51,32
1321245,6,88795,176,23,0.2,669.6057913648335,2018-04-30 07:39:58.480,VTE2NX4EHQJFW01D3M9H,84,32
3045592,9,77212,176,20,0.0,56.17269700491353,2018-02-16 18:45:51.040,Z8AT0TURFTW8JRZWETIL,56,32
1978798,4,84590,176,22,0.0,871.7571752939127,2018-02-08 03:27:43.930,QDQQWSK38OVC79TZLXYI,83,32
3255991,8,53460,176,14,0.1,909.5614010078432,2018-03-14 08:47:27.370,4OCCPWKHE2UB46G0GF4I,27,32
4093862,1,37497,176,10,0.0,24.998376512998483,2018-02-05 02:57:04.410,FOFMEZFOI5ASRERLCK7W,59,32
903130,1,15979,176,5,0.0,818.4475340334469,2018-01-05 06:56:55.110,TRA2CJB5WN20XOA671PL,59,32
5786798,15,91220,176,24,0.2,183.20755960503806,2018-03-16 01:58:15.970,O940DAR7MKE86RVRGVPL,33,32
1535328,22,10709,177,3,0.1,864.030880162047,2018-03-10 06:47:47.700,ZLH77JIWMJSCAEOV4HL9,90,32
3386803,3,844,177,1,0.0,637.5793012133975,2018-01-30 09:42:55.100,MOJZ4QLG8RXQVOEKW2TR,83,32
1623539,23,54127,177,14,0.0,803.2523277121829,2018-04-01 22:01:00.630,9B6Q2U8VZD7D9XNLNFG9,17,32
5166539,9,96760,177,25,0.0,384.1285902320102,2018-01-06 23:06:30.280,2BB8WXJWZX043G5GJGQO,35,32
2394769,15,52931,177,14,0.0,384.5457426855228,2018-02-18 20:34:18.000,FVMHHU21TM7I3SO9N0U3,36,32
1717703,11,61504,177,16,0.0,607.5247594645026,2018-01-12 08:49:04.960,FMN0RMRZV7Q1PF9MJ32J,15,32
748829,19,24136,177,7,0.0,116.27729962280408,2018-02-20 12:38:36.380,H5I1CMME3TT2ZT10GRX0,51,32
4944435,12,45762,177,12,0.1,416.3672718705616,2018-01-08 15:33:36.260,NIGXBO8O8T07OMAZZ5HN,21,32
3463897,1,16642,177,5,0.1,71.74252212149345,2018-03-04 14:20:38.710,WAR0T3UT8D6OULMWNJ19,23,32
5456282,18,80210,177,21,0.0,697.946554058265,2018-01-30 17:32:16.540,ZJLM6UKC3RW0NSM4JZY7,82,32
5002623,13,7895,177,2,0.0,794.5133103728148,2018-03-30 16:37:57.920,U6MS41WKYIINVPC2PTHV,26,32
2078085,18,1747,177,1,0.0,954.5750458434761,2018-04-20 23:07:19.110,QSRS47Z4UMWT4ARM1DQT,13,32
1608781,4,63611,177,17,0.0,134.12284872962118,2018-04-05 21:52:27.240,OLH0QJD8NCN0PECIGT47,12,32
5458858,16,95640,177,25,0.0,290.08256849326943,2018-04-04 17:56:32.380,DK4FBNM1H8BFKXAB41TU,84,32
3268480,7,12702,177,4,0.1,767.9626311539855,2018-03-24 03:58:46.180,IQW1RJPTQAL6UTYSB1Z3,68,32
5446517,6,30241,177,8,0.0,411.2028958799326,2018-03-25 06:52:46.730,YU7MM7X5U145V8TA252U,60,32
4847604,14,10802,177,3,0.0,514.1942323904129,2018-02-21 08:31:42.480,ZUZE0OD4ENE3MIGB65F4,21,32
4090801,15,72761,178,19,0.0,60.37554347102067,2018-04-16 14:53:07.710,3I986QXWTJD6FXE4RSCC,13,32
5256551,7,33109,178,9,0.1,72.69616026574667,2018-01-22 11:33:42.560,2UEOVBPPRNAYV1GQBFUT,51,32
1227774,2,59581,178,16,0.1,433.96303882319233,2018-02-05 21:35:32.320,D9ML1BFFKQWBWKTYM03U,61,32
3499723,6,9023,178,3,0.0,793.3574999778898,2018-04-25 20:49:19.320,5Z3CTC9AFXORFWU38JWT,12,32
3727518,14,69668,178,18,0.0,613.2563457414407,2018-01-05 03:54:07.710,0TK4R1UZ23XILF6DX669,32,32
5592426,15,73119,178,19,0.0,590.0857146206494,2018-01-31 05:42:26.410,9RV5K3DMOGPIG88JVF1J,89,32
2785281,17,96760,178,25,0.2,575.8836170724508,2018-01-10 14:46:35.430,9XF3U02RY6E8IIWQEAC5,35,32
1570839,3,22707,178,6,0.0,800.8087293386908,2018-03-05 12:46:40.630,K9JHH0EH6R72G51ZC4IQ,70,32
705689,17,18009,178,5,0.0,430.05942377404097,2018-01-01 20:37:21.000,HNZ2IF4DD17O6S3IGJAJ,52,32
6302967,8,74036,178,19,0.0,311.5457539593917,2018-05-05 19:43:35.640,TILIS7TOHQYZ847QOPYU,8,32
2366670,20,65750,178,17,0.0,497.0269151843744,2018-02-12 17:58:22.640,82L73Y8BG7ZQ3AKUMPPJ,17,32
3737781,1,76793,178,20,0.0,39.57466437307562,2018-03-25 15:03:18.530,07IGRYCLI8V2KLIDE9TC,16,32
4930057,10,60482,178,16,0.0,567.0486314179369,2018-02-22 20:39:16.740,YKODQ57X4W15L40AB8ZP,44,32
3390540,19,63755,178,17,0.0,418.7293982332019,2018-01-07 10:58:58.060,ASJN3WD52K316864XURF,41,32
4093015,8,74897,178,19,0.0,600.3933268851279,2018-03-29 02:10:49.480,37JXW8BZKERO1Z1NM6GB,23,32
5002412,16,74904,178,19,0.0,99.5862606970371,2018-01-24 09:32:43.870,MP53WJ0KOQDEK6TFLKK6,11,32
1834210,3,41785,178,11,0.0,158.3012857389231,2018-02-01 01:46:05.190,MLTLGVTBUT53ORHVG9KV,62,32
6651783,16,56347,179,15,0.0,16.65338801811495,2018-02-18 22:12:26.280,ZNK7OQU9L3K22DF9F58F,78,32
4655889,22,50696,179,13,0.0,440.85459392203495,2018-03-03 22:41:01.910,MJQEBTTE2R1HS27Z9FNV,7,32
6630315,11,2392,179,1,0.0,21.924107600125748,2018-05-04 23:33:44.580,LL11JTTG48CSEHOH75WO,40,32
3025498,3,81247,179,21,0.0,276.7054404603903,2018-03-16 10:39:28.460,T0510UMJAFNCBW9QZ1T3,34,32
3662700,8,54510,179,14,0.0,692.7838505839376,2018-01-25 20:41:22.760,YWTHB2Q1RFMSLBIO7FTY,61,32
1165079,6,50410,179,13,0.0,492.3121099321882,2018-03-11 04:19:56.890,JPDC4HQ5KGEHX01CT0ZK,17,32
2069181,19,62899,179,16,0.0,401.3081638369444,2018-02-20 01:30:13.690,RHN2VCOM10WZ7FQD415X,64,32
87846,14,29554,179,8,0.0,406.6506653016959,2018-02-17 03:47:10.250,0IN40RHXCXDUUOLQ2NCZ,58,32
2097481,6,11104,179,3,0.1,363.81841836161976,2018-03-01 21:45:00.750,OGAVZP4JS67NTP0DGRYW,73,32
5697867,1,95535,179,25,0.0,633.2595897449436,2018-03-06 17:27:56.420,314ZIBM3ZJ7N3WNQP2H3,83,32
1308658,13,86812,179,22,0.0,811.2262809881362,2018-02-12 10:44:16.980,AN61O4ICR46G5PQJX60T,90,32
2686609,20,27261,179,7,0.0,680.4659590540551,2018-03-30 13:37:46.750,UWIZO4XXFI6L20Z4A6XD,91,32
2598530,23,73055,179,19,0.1,97.24669981959693,2018-04-20 14:35:23.100,HNJDFR8MIJDYBEYBCSRK,56,32
3659983,2,78230,179,20,0.0,534.4655636348407,2018-02-24 01:57:35.470,67J9CKEWNX4P1K8DOALJ,14,32
5037248,12,6072,179,2,0.2,662.5945121990086,2018-05-07 00:01:50.750,RMOI2QPHPEE93I0M6CA4,55,32
3755639,3,2745,179,1,0.2,180.6852380393915,2018-04-25 00:41:05.320,YIPBBUACFMVGMEFO3V3Y,48,32
5872721,7,92238,179,24,0.0,812.8907672595053,2018-03-29 09:21:05.740,D7BI4RU5M48CLDC14RTS,6,32
1848382,22,91585,179,24,0.2,653.9687693577106,2018-01-15 17:00:46.780,KPU1SNE7FVL0ICR87QCG,93,32
4368052,5,47397,179,12,0.0,481.973861325045,2018-03-20 04:06:37.640,YA5TOWFOMW0P4V99EYXK,10,32
337492,6,88645,180,23,0.0,459.05057091908725,2018-03-24 01:26:11.420,6QA9ZIJVQXO1QLXQARE2,24,32
2747062,8,74565,180,19,0.0,691.5196488479614,2018-01-10 08:22:00.840,B20D7ACSP0HV2XYKZQ85,29,32
3823197,3,62542,180,16,0.2,135.90835625267462,2018-01-17 08:08:55.100,XWOWEM9YCF77PC68P1WD,26,32
4309786,12,85612,180,22,0.0,289.00721879075337,2018-05-09 05:29:52.090,5VI5D5A7N8J1HRWFVI49,46,32
4408458,1,36010,180,10,0.0,853.5920587235659,2018-02-21 19:49:55.360,VNXAJS5DZW2TPQ6L90IJ,76,32
5288376,6,69905,180,18,0.0,980.8700595585033,2018-01-28 10:34:20.630,NBIPCHEL3C89R2T66OU5,55,32
1740910,15,51940,180,14,0.0,798.0258078102221,2018-03-28 23:41:45.980,NS8RM0QLSJ8ZPT4YJO4Z,71,32
4845299,2,19850,180,6,0.0,770.1335858760617,2018-01-26 02:02:04.920,ZLJX8J1X7QW4MM4NMQRN,81,32
6214860,15,52653,180,14,0.0,614.2512530520663,2018-04-14 02:56:22.510,LHA7E2UIB1VZFNDUI71R,77,32
4163219,6,89762,180,23,0.0,547.1202427216507,2018-01-07 17:35:13.810,20MI5DQHQ3GCA5NDE26N,23,32
194457,2,78700,180,20,0.0,697.630549004653,2018-03-05 23:08:48.220,AXCSE01TLV6HW6VBM9GQ,67,32
6465923,19,43986,181,12,0.0,897.2477692864082,2018-03-10 02:09:10.000,CHHQOBPN4LU3QBNREC98,61,32
66516,1,76793,181,20,0.0,687.638279223572,2018-03-14 14:07:08.220,MBMMYLNYXDYSWHAATO84,16,32
962164,5,66828,181,17,0.0,136.07708308634642,2018-03-07 21:44:53.580,NHOHJOMC2SRRYXDGYMLI,16,32
4530722,19,62984,181,16,0.2,675.4965271146987,2018-04-09 03:22:42.080,O5HDXHH2Z32GU8ZKTNAM,2,32
5621952,12,5816,181,2,0.0,329.34201736279454,2018-02-07 10:06:09.580,BX17IBGVV0J81BMKADJ2,36,32
4480656,1,95003,181,25,0.0,499.65739869714565,2018-02-05 07:02:57.370,UUO5U50DSEYG0LTDLXMW,41,32
6534140,9,58262,181,15,0.0,269.8913384079967,2018-01-26 20:42:04.270,GI1QH077MT8O5ZNSCQXX,60,32
892927,11,24136,181,7,0.0,78.6841207676042,2018-04-01 07:11:53.860,F8RAQR2RDHHJ4WOMG3NV,51,32
1170233,23,33638,181,9,0.0,611.6725958296922,2018-01-27 14:48:05.880,V4VI7T4UO04TI0G635N5,62,32
2435659,19,4735,181,2,0.1,775.3412062541063,2018-02-22 06:40:09.180,WIHWHNJ24QMF3LEYD2ZB,42,32
2471407,19,23801,181,7,0.2,478.83784011919613,2018-02-24 01:02:17.530,R44SR2LKT050ISKBNJZZ,30,32
5749861,6,49170,181,13,0.0,750.7959328966674,2018-01-19 06:19:28.160,XQMN4G9BG8F7W6PREZBS,55,32
1323946,1,76846,181,20,0.0,591.400337123863,2018-04-08 14:47:02.130,GX3OGSGQX85IJZKAPQV5,31,32
5515621,3,82189,181,21,0.0,22.477347801779562,2018-03-05 08:22:19.670,NML7T5U9YDRWQ86EK8CX,42,32
4429530,5,7137,181,2,0.0,688.2361235108332,2018-05-01 03:13:02.610,RA7PVG6IHE95UH7A3ALQ,93,32
4006827,15,72235,181,19,0.2,661.9737566891531,2018-05-06 21:01:35.340,F5F3WJ8FHPOZLJZ5JUF9,81,32
2777568,23,53476,181,14,0.0,851.2568909426166,2018-02-21 02:22:29.570,3KWN3K5QYEBJG2KMD67G,36,32
4616306,19,2956,181,1,0.0,708.5392097682385,2018-02-02 07:59:52.470,BX89E2WC8IBAX9N78L3F,20,32
149985,3,41948,181,11,0.0,800.8036961621908,2018-05-06 10:19:43.880,ZAF82MBDASSF20YKJO0I,66,32
3756264,4,24015,182,7,0.0,159.9577937284133,2018-04-27 10:33:22.660,BWPF7CQ7OY1WWOUTR15Z,32,32
730086,21,9459,182,3,0.0,146.79879726763005,2018-01-24 02:41:44.200,QJ6SLVK2K48TY6PBK1ZB,59,32
4847866,8,74818,182,19,0.0,793.4485499920369,2018-04-29 12:34:58.630,W2WAEBTP36J99OLWX6CY,35,32
3673258,5,65728,182,17,0.1,549.2487316136954,2018-05-05 10:53:43.670,1LYUMGEJ4GSK74SXOYRN,32,32
1861049,18,21159,182,6,0.0,611.0468460213732,2018-02-24 06:58:15.700,53NM4QGAO1Q9VJXPY1HX,94,32
4181710,12,24969,182,7,0.1,595.0862950439061,2018-03-04 04:24:28.770,E5OU1HLK6AAM8EHODVQB,95,32
6152533,10,39430,182,10,0.0,842.303857494468,2018-04-15 18:01:28.510,TP83CL8PS2X0CEMQBZ83,33,32
1799380,11,81464,182,21,0.0,630.5971347888033,2018-01-04 20:19:21.590,4BTL8YSJPTYHHU6BHRS9,47,32
3263839,18,41165,182,11,0.0,765.3835349861249,2018-02-18 17:36:02.490,6S22QKXEGK5TGFVAGV2W,26,32
3751534,2,58862,182,15,0.1,93.75510010004716,2018-01-01 08:38:49.430,V41RI24M7MHGB4GBY5LL,81,32
1513821,5,85612,182,22,0.0,961.5430113747462,2018-04-06 10:18:40.250,TBKT9PQA9B44W8F7DK7H,46,32
4208418,5,7066,182,2,0.0,681.7993425043285,2018-04-11 01:19:14.660,1UK1EKY4J0I4ZKW7BZ9M,39,32
3219209,16,36303,183,10,0.0,683.8539141368461,2018-04-26 03:34:04.630,40BQWJRTFPEIC00ROQ4F,43,32
4770605,23,54510,183,14,0.0,274.3040946344722,2018-02-28 09:27:43.360,251BDQ8AI2QMXSDJK7ZH,61,32
700290,17,97715,183,25,0.1,741.0852370010598,2018-03-09 02:23:24.610,0NU8TZO2G8FIE5EOJFXM,79,32
78655,16,95909,183,25,0.1,420.3138490959225,2018-04-19 00:27:42.780,YS2O2ESX5904GATDJQNT,10,32
3879637,16,17272,183,5,0.0,918.5623481040053,2018-01-25 09:08:19.020,NF66JHXRK15K61OX5QAC,4,32
4358876,19,82572,183,21,0.1,691.0324741087019,2018-02-25 07:27:42.430,E9KXNWBI1YX4Y0EVEI8O,28,32
1938874,3,21456,183,6,0.0,787.5031194774525,2018-03-29 18:58:55.730,TAC0H51OD3KHX4GIK9QI,67,32
1629416,9,17131,183,5,0.0,178.83819069099093,2018-03-19 21:36:29.730,92IFKW9R5FHOT2FVZWDN,86,32
1223963,10,41110,183,11,0.0,776.5704888747306,2018-04-14 14:30:20.250,KOB4RPJ1OOFV3B12Q6CV,88,32
5292117,18,60400,183,16,0.0,762.0153092360225,2018-04-02 18:22:35.080,YYRTHOK8G82144ANP6CQ,33,32
3276928,4,43936,183,12,0.0,206.93539597411728,2018-03-08 09:46:54.490,XWPIXCBUA1WSX37A9U8J,71,32
2911741,9,97460,183,25,0.1,894.8577261847855,2018-01-11 02:56:53.610,PC0YJL0NZ5JVI8AMBFMK,19,32
191763,23,15462,183,4,0.0,601.2305791401791,2018-01-12 18:26:27.570,91QKLAFY9YNJR25R9CJR,83,32
4002275,2,39924,183,11,0.0,195.74168859425978,2018-04-01 23:33:13.550,NM9QH2Y8JS4C83OBLV0W,16,32
6062484,13,66844,183,17,0.0,856.3547575218453,2018-04-25 00:54:21.310,C078GA3PTOS6TUMB8TPV,53,32
3060187,4,64033,183,17,0.0,72.72602011650577,2018-03-08 19:33:15.550,K6ZGTWGTVWVSXKU9QPUG,71,32
5142445,23,54456,183,14,0.2,724.0594508861161,2018-04-25 06:31:26.940,DEXIWMS5RJLHIIZ1U6V2,94,32
2231081,20,66050,183,17,0.0,970.6197229249198,2018-02-28 00:31:39.930,HB2LX522N3NDLFCOH29M,32,32
6556834,19,62807,184,16,0.0,970.7716601802226,2018-04-03 12:08:39.450,Z0JCARADFI726RRP6MFY,58,32
1794869,21,89239,184,23,0.0,44.50260250519619,2018-04-02 23:29:05.200,9CJ9XGGIZN4NM4KLV7OM,70,32
5495077,9,78610,184,20,0.0,113.03030011736891,2018-02-08 09:03:57.080,ZV2OENN0LPG3HHU6S6Z9,13,32
2099988,9,96705,184,25,0.0,555.1057206299565,2018-01-27 12:58:00.760,IFRSEFMMMK1HIQCLMNMQ,38,32
1974672,3,41785,184,11,0.0,401.8962175616746,2018-02-19 11:38:46.040,B8FU11OJKV4LYG5UL1X6,62,32
5118756,11,23801,184,7,0.2,367.12565139640935,2018-05-05 04:09:00.530,G8V5AK62EXIF7BQIHJD9,30,32
396190,10,40304,184,11,0.0,476.81236069156057,2018-03-12 01:54:59.740,YOV3CUT7V95G4XO9UEZ8,26,32
2183774,11,42805,184,11,0.0,42.589928103527456,2018-03-08 10:11:27.760,2KGOFAFI4SYTH2HNKL8M,17,32
776035,15,14694,184,4,0.0,883.0293896697002,2018-04-02 23:55:00.950,D53HEKEV0V0U8W69UCCC,11,32
6202868,11,42592,184,11,0.0,909.39562701768,2018-02-10 10:23:53.640,09TZCOJJKU4DU6DXMST2,59,32
2302753,5,67956,184,18,0.0,950.6554151469651,2018-04-11 20:20:05.630,EFWOCZMM956F5I9OUUAS,35,32
2277165,19,44171,184,12,0.0,343.65084591206005,2018-04-15 10:48:02.260,ISF7EJE7KKNX8CQ61QW5,95,32
6079418,4,44829,184,12,0.2,798.8544908768547,2018-03-25 20:38:12.120,8Q32CHJ935K2XDPE7ZT2,55,32
4123023,16,94256,184,24,0.0,782.0179055025852,2018-05-09 22:06:04.450,9JUGRUCUPQJDVSKP3JVW,77,32
4155457,19,82598,184,21,0.0,470.4534351368319,2018-02-21 01:23:12.170,KBMQVP7LDTGW781USH3Z,2,32
3955600,20,26035,184,7,0.0,610.8257431483105,2018-03-28 00:40:01.800,OPVHHQEBGYF24JXE0GSR,57,32
2862632,5,28630,185,8,0.2,124.93048843804915,2018-02-21 09:31:24.690,8IOHETJDJJCEN1QY7EEG,64,32
3721271,20,6203,185,2,0.0,999.8792377122128,2018-03-29 13:41:46.830,FMZSQYVBZDZQHDP2RVLK,49,32
6007073,12,27261,185,7,0.0,103.39369091457381,2018-02-13 18:56:48.580,036ULUIIEXP7BENP82WS,91,32
392565,15,92941,185,24,0.0,425.11063284289503,2018-02-08 22:20:45.510,N9IV40HMCZDA4QN4DCLK,4,32
5265404,15,91941,185,24,0.0,192.00001509780282,2018-01-09 11:18:36.220,UGL5GOIUGDPOLTK3XTQY,2,32
3906111,23,55282,185,14,0.0,662.5688180523164,2018-04-03 03:53:44.040,71Q6Y55RH8AYDQ4EP21T,28,32
2831969,22,52931,185,14,0.0,280.1050612924674,2018-04-15 10:44:54.760,MNG075WR1W5V8PO2OQH6,36,32
6743403,11,24107,185,7,0.0,398.74758132455605,2018-05-06 12:44:57.600,59ROC9JXZKJWRMDDRW54,27,32
4558156,19,84024,185,22,0.1,573.6399326875545,2018-04-24 15:11:43.710,IOLQ8S49ZBSGP73RS2QG,51,32
3558894,10,978,185,1,0.2,891.6103303868672,2018-01-01 08:19:16.600,R8YY49FDDDNDWDAB3QZG,70,32
938967,3,43421,185,11,0.0,95.55803150406236,2018-04-29 07:39:02.570,D1DB5W712DR96DN48EXA,52,32
5371548,11,62982,185,16,0.0,688.2149923302092,2018-03-07 00:43:22.230,E3R2637ESRKL3AKWSYCT,90,32
3585414,8,54901,185,14,0.0,618.3463401015505,2018-01-02 10:40:56.730,P5XSGPNNWESY2IRUEV26,93,32
1491978,10,769,185,1,0.0,110.97937814769519,2018-01-26 01:15:46.590,MJAUPV67UVPRI87DSDKK,51,32
6646084,15,94070,185,24,0.0,862.630316732928,2018-02-14 10:22:57.840,BQOE4FPKIN4YEKLL1HB3,76,32
3258733,3,41165,185,11,0.0,824.0644818764317,2018-02-01 01:38:49.080,1J4MC8W3I64V6MKADSNV,26,32
2842383,4,45013,186,12,0.0,932.3173677118069,2018-03-26 13:09:47.730,WVA54W1EM50X37L14G4P,12,32
2311450,6,51412,186,14,0.0,84.21595261640543,2018-01-14 00:34:46.230,XH6MZ2STQU5QOB7ZVELU,36,32
2034549,21,88645,186,23,0.0,84.36541045602503,2018-05-06 22:08:19.070,RIBJ7BWSWVB7CQ3SO67Y,24,32
5571434,20,26602,186,7,0.0,96.96739588769493,2018-04-15 09:14:13.880,PEOCZD29LEWKQ8D2I11Z,15,32
4833992,8,95573,186,25,0.0,838.5639477380823,2018-04-07 15:28:05.140,DNN7C51N51Y3446N7Z3T,78,32
3615108,3,80766,186,21,0.0,671.5574204666652,2018-02-18 17:45:12.220,KG1YT0Q844GIWRWWZ0C6,20,32
1759493,23,13842,186,4,0.1,150.41453635376683,2018-01-14 14:20:36.170,QX2IW20XKB0W18SCVQTA,86,32
5128673,15,92238,186,24,0.0,138.38836128899268,2018-01-27 00:44:51.570,CIAUA7955JL8DEZ5AOLZ,6,32
4180039,3,61136,186,16,0.0,833.2628353630719,2018-01-27 06:16:55.370,N9FH8QPJ5MOJV200EWWO,54,32
1446729,17,58689,186,15,0.0,656.3792330374458,2018-02-03 20:22:34.550,WFV3KD1RS3Y78S1CC873,47,32
1374444,10,59651,186,16,0.0,193.2150831424606,2018-04-05 13:20:45.400,0WS5765Z10JKYYKT0Y3J,73,32
4057793,22,70961,186,18,0.0,699.1664194215049,2018-02-08 09:15:03.830,SHKX3USKOTKS0RU7WEBI,20,32
1119677,9,18832,186,5,0.0,801.5396464909169,2018-04-06 04:56:20.560,H70NNDCXUD2MKAHEJQ82,85,32
3308198,16,36017,186,10,0.0,814.803931371719,2018-01-05 01:11:34.750,IHOY89SXHHLORL5B8P1W,13,32
1828023,1,17120,186,5,0.0,234.2495266383638,2018-03-31 01:27:20.420,UW8AYKVLL0GUT82DUPL2,28,32
5087483,18,22437,186,6,0.0,325.304020323535,2018-01-21 01:46:47.320,CMDO8HYTW6JUJ2VDBU0D,38,32
4154186,15,52338,186,14,0.0,166.26269399601637,2018-02-14 04:16:34.990,376ILM8VYSDJYI3YYK8R,23,32
294577,5,46339,186,12,0.0,380.503188421987,2018-04-15 10:34:12.700,QAUVD9Y4XD1FR0HXOD79,90,32
5702183,14,31758,186,9,0.2,307.31802943712495,2018-03-03 18:14:25.720,R2BTZRDC63P7GXSS5OLS,87,32
2745114,18,82276,187,21,0.2,989.4005284686673,2018-03-15 03:38:53.760,SGC8LGK1F74P76T324QD,55,32
2924926,5,48702,187,13,0.0,113.71449967038635,2018-01-15 13:10:03.720,P62ASJ700P0MUCUW54AT,16,32
1557926,4,84897,187,22,0.0,90.01844072958866,2018-03-24 18:00:40.740,QWWFWSP5DCCQPHDCCRLS,50,32
474411,1,18751,187,5,0.0,450.7230363177536,2018-03-21 15:18:55.380,0KP8RWW2GOBKTMY4MYYX,10,32
6271620,9,58236,187,15,0.0,595.6047233588403,2018-05-01 09:57:17.670,52G40UR5PXA4SC837DH8,26,32
2232485,19,84432,187,22,0.0,654.9505167983863,2018-01-17 02:07:20.340,N2G9D8F5ZQKCAQUKZ3KV,72,32
510262,12,86119,187,22,0.0,761.6351664453559,2018-01-10 17:34:20.600,9R4AYI5NRHQZNT5FC16Z,83,32
4743350,16,57405,187,15,0.0,464.39606855580007,2018-05-09 19:01:12.830,JOE1THHTP1QS6X8ITF16,80,32
4826038,10,2478,187,1,0.0,561.6228792866455,2018-01-15 22:32:31.370,VM40F9NGQCP4SM3UL9L1,82,32
5008918,8,55588,187,15,0.0,647.7149869936527,2018-04-21 03:49:54.370,8ABYZ9FPOJTHM50KQYGA,83,32
3612289,6,68941,187,18,0.0,941.2318080013823,2018-05-05 09:56:58.010,I2TUEPY63DD1I5M4WIK8,55,32
2267300,21,69445,188,18,0.2,648.0427130826681,2018-03-24 11:20:14.450,ALEDJF6Y1DOC31FKQJGB,3,32
2804941,12,45013,188,12,0.0,155.42882351419792,2018-04-07 19:41:02.490,GQIQRH9IF91LPUYPS4IN,12,32
268171,8,34919,188,9,0.0,511.13364867565883,2018-02-25 20:45:30.910,3P2P8Z1GQ7XJQ11SNISV,95,32
194445,15,94105,188,24,0.2,444.00310906531,2018-04-17 16:52:42.390,5QKD0DYXTTK83MU2AIDN,53,32
3303691,15,94451,188,24,0.0,537.5229543339763,2018-01-15 19:22:48.840,2HBKMGQ8SHTOSSWBBL9U,18,32
4461736,18,1894,188,1,0.0,203.61358385269727,2018-01-08 02:16:46.930,POSXE3X7EFLE6Q5NAJI0,64,32
847556,21,68601,188,18,0.0,476.095272755809,2018-01-01 05:55:28.270,9BO5YS360C4HA8K2ULBA,94,32
3521764,14,30944,188,8,0.2,823.6312901040727,2018-02-18 07:08:01.000,8F207NLJHZLFT6T1E3M4,53,32
725892,14,71014,188,18,0.0,320.93787013504823,2018-03-12 23:42:01.120,647KMUFCLXQOEGK1NJGN,65,32
2240603,14,30417,188,8,0.0,96.31645288409426,2018-01-17 16:41:37.080,RWNU92P3JC5UP612S4UW,10,32
2586685,23,74904,188,19,0.0,520.7196425685391,2018-01-29 03:23:22.360,L6P702N7COC33NWJ6FGX,11,32
3516387,21,89462,188,23,0.2,253.4720366805009,2018-04-30 12:30:44.280,4PNODO6I59KVL8HV16P2,58,32
5271116,2,82,188,1,0.0,303.00196315622196,2018-02-24 22:19:05.340,C9SHQF8IUDP6R0F34N9R,82,32
